day,month_cos,month_sin,tod_id,start_station_id,end_station_id,direction_id,hour,min,link_load,output
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,8,15,,694716.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,8,30,,681340.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,8,45,,664620.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,9,0,,562210.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,9,15,,465652.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,9,30,,402325.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,9,45,,332519.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,10,0,,267729.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,10,15,,237006.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,10,30,,211926.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,10,45,,188727.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,11,0,,182457.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,11,15,,175142.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,11,30,,173470.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,11,45,,169499.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,12,0,,169290.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,12,15,,167409.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,12,30,,170335.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,12,45,,168872.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,13,0,,169499.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,13,15,,166155.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,13,30,,166991.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,13,45,,163647.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,14,0,,160930.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,14,15,,159258.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,14,30,,162602.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,14,45,,164483.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,15,0,,172634.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,15,15,,180785.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,15,30,,199177.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,15,45,,225093.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,16,0,,250382.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,16,15,,278806.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,16,30,,311619.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,16,45,,359480.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,17,0,,388531.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,17,15,,427614.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,17,30,,445588.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,17,45,,464607.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,18,0,,423225.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,18,15,,391039.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,18,30,,341297.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,18,45,,291346.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,19,0,,229691.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,19,15,,196878.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,19,30,,163438.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,19,45,,133969.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,20,0,,117249.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,20,15,,104709.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,20,30,,99275.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,20,45,,91751.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,21,0,,87780.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,21,15,,82137.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,21,30,,84227.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,21,45,,84018.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,22,0,,82346.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,22,15,,81928.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,22,30,,80674.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,22,45,,75031.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,23,0,,63954.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,23,15,,52668.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,23,30,,39710.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,12,13,0,23,45,,28215.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,0,0,,19437.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,0,15,,11495.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,0,30,,6270.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,0,45,,1881.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,1,0,,1045.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,1,15,,209.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,1,30,,209.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,1,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,2,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,2,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,2,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,2,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,3,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,3,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,3,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,3,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,4,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,4,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,4,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,4,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,5,0,,5225.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,5,15,,23826.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,5,30,,59565.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,5,45,,90706.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,6,0,,144001.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,6,15,,199177.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,6,30,,253935.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,6,45,,313291.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,7,0,,375364.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,7,15,,432839.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,7,30,,517902.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,7,45,,590216.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,8,0,,666292.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,8,15,,723976.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,8,30,,709555.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,8,45,,675070.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,9,0,,606100.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,9,15,,503063.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,9,30,,411730.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,9,45,,360316.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,10,0,,293018.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,10,15,,255607.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,10,30,,225720.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,10,45,,203775.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,11,0,,196460.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,11,15,,187264.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,11,30,,184338.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,11,45,,182039.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,12,0,,182457.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,12,15,,179322.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,12,30,,181621.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,12,45,,181412.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,13,0,,181830.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,13,15,,178486.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,13,30,,178277.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,13,45,,175769.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,14,0,,173052.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,14,15,,170962.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,14,30,,173261.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,14,45,,176396.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,15,0,,185383.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,15,15,,194997.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,15,30,,218614.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,15,45,,243694.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,16,0,,269192.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,16,15,,301587.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,16,30,,335027.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,16,45,,381007.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,17,0,,414447.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,17,15,,461263.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,17,30,,472967.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,17,45,,496375.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,18,0,,462099.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,18,15,,418836.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,18,30,,362197.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,18,45,,314963.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,19,0,,247247.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,19,15,,205447.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,19,30,,178068.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,19,45,,146718.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,20,0,,127072.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,20,15,,114114.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,20,30,,104500.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,20,45,,98021.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,21,0,,93214.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,21,15,,87989.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,21,30,,85690.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,21,45,,86944.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,22,0,,88616.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,22,15,,84436.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,22,30,,85899.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,22,45,,79420.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,23,0,,68552.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,23,15,,53504.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,23,30,,45144.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,13,14,0,23,45,,29051.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,0,0,,24035.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,0,15,,14212.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,0,30,,8151.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,0,45,,2508.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,1,0,,1463.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,1,15,,209.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,1,30,,209.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,1,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,2,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,2,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,2,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,2,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,3,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,3,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,3,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,3,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,4,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,4,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,4,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,4,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,5,0,,2717.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,5,15,,23408.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,5,30,,44517.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,5,45,,90706.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,6,0,,132924.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,6,15,,192489.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,6,30,,238469.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,6,45,,309738.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,7,0,,369930.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,7,15,,432003.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,7,30,,505989.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,7,45,,616341.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,8,0,,686147.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,8,15,,734635.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,8,30,,760760.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,8,45,,728156.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,9,0,,652080.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,9,15,,560120.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,9,30,,466488.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,9,45,,385605.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,10,0,,330847.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,10,15,,279224.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,10,30,,248919.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,10,45,,230318.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,11,0,,224675.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,11,15,,220704.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,11,30,,211717.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,11,45,,214643.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,12,0,,214434.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,12,15,,217151.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,12,30,,213180.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,12,45,,215897.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,13,0,,215061.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,13,15,,217151.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,13,30,,209000.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,13,45,,209836.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,14,0,,208373.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,14,15,,209627.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,14,30,,206492.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,14,45,,215270.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,15,0,,224048.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,15,15,,243694.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,15,30,,258115.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,15,45,,289883.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,16,0,,316844.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,16,15,,352792.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,16,30,,376827.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,16,45,,437228.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,17,0,,467533.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,17,15,,517484.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,17,30,,530024.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,17,45,,563255.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,18,0,,528979.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,18,15,,494285.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,18,30,,424270.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,18,45,,372020.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,19,0,,293645.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,19,15,,244112.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,19,30,,202103.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,19,45,,175560.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,20,0,,153615.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,20,15,,138358.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,20,30,,123728.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,20,45,,118921.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,21,0,,111815.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,21,15,,108680.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,21,30,,103664.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,21,45,,105127.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,22,0,,100738.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,22,15,,100738.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,22,30,,94050.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,22,45,,91333.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,23,0,,79211.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,23,15,,67716.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,23,30,,53295.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,14,15,0,23,45,,38874.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,0,0,,31350.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,0,15,,17347.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,0,30,,10659.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,0,45,,2926.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,1,0,,1672.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,1,15,,209.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,1,30,,209.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,1,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,2,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,2,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,2,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,2,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,3,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,3,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,3,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,3,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,4,0,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,4,15,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,4,30,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,4,45,,0.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,5,0,,3135.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,5,15,,24871.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,5,30,,46607.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,5,45,,86108.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,6,0,,137940.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,6,15,,198968.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,6,30,,246829.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,6,45,,304095.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,7,0,,376618.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,7,15,,451022.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,7,30,,508497.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,7,45,,619267.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,8,0,,742159.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,8,15,,773509.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,8,30,,793991.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,8,45,,801515.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,9,0,,716870.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,9,15,,607981.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,9,30,,525426.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,9,45,,446424.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,10,0,,373065.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,10,15,,332728.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,10,30,,285703.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,10,45,,273163.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,11,0,,254144.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,11,15,,247874.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,11,30,,237215.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,11,45,,239096.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,12,0,,238260.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,12,15,,240141.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,12,30,,235961.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,12,45,,238469.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,13,0,,237633.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,13,15,,239305.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,13,30,,231781.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,13,45,,233244.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,14,0,,232199.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,14,15,,233662.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,14,30,,231990.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,14,45,,241813.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,15,0,,251427.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,15,15,,264385.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,15,30,,289256.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,15,45,,310574.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,16,0,,350911.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,16,15,,379962.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,16,30,,421553.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,16,45,,458546.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,17,0,,516021.0
01/01/2019,0.8660254037844387,0.4999999999999999,0,15,16,0,17,15,,536294.0
