date,quarterhour,from_station,to_station,direction,link_load
02/06/2019,1745,Bond Street,Oxford Circus,EB,2263.261339111875
02/06/2019,1800,Bond Street,Oxford Circus,EB,2278.6094859081472
02/06/2019,1815,Bond Street,Oxford Circus,EB,2213.675018693148
02/06/2019,1830,Bond Street,Oxford Circus,EB,2136.9342847117855
02/06/2019,1845,Bond Street,Oxford Circus,EB,1958.6596565396974
02/06/2019,1900,Bond Street,Oxford Circus,EB,1737.8824680087007
02/06/2019,1915,Bond Street,Oxford Circus,EB,1583.2203733693393
02/06/2019,1930,Bond Street,Oxford Circus,EB,1342.3725313355249
02/06/2019,1945,Bond Street,Oxford Circus,EB,1260.9092906476171
02/06/2019,2000,Bond Street,Oxford Circus,EB,1094.4409292418923
02/06/2019,2015,Bond Street,Oxford Circus,EB,1028.325835350257
02/06/2019,2030,Bond Street,Oxford Circus,EB,905.540660980077
02/06/2019,2045,Bond Street,Oxford Circus,EB,834.7030603818963
02/06/2019,2100,Bond Street,Oxford Circus,EB,750.8785663407158
02/06/2019,2115,Bond Street,Oxford Circus,EB,707.195379305171
02/06/2019,2130,Bond Street,Oxford Circus,EB,657.6090588864445
02/06/2019,2145,Bond Street,Oxford Circus,EB,668.2346989761716
02/06/2019,2200,Bond Street,Oxford Circus,EB,646.9834187967174
02/06/2019,2215,Bond Street,Oxford Circus,EB,629.2740186471722
02/06/2019,2230,Bond Street,Oxford Circus,EB,624.5515119406268
02/06/2019,2245,Bond Street,Oxford Circus,EB,616.2871252041724
02/06/2019,2300,Bond Street,Oxford Circus,EB,541.9076445760826
02/06/2019,2315,Bond Street,Oxford Circus,EB,439.1931237087205
02/06/2019,2330,Bond Street,Oxford Circus,EB,304.6016825721772
02/06/2019,2345,Bond Street,Oxford Circus,EB,184.1777615552699
02/06/2019,0000,Oxford Circus,Tottenham Court Road,EB,156.77707718456446
02/06/2019,0015,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0030,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0045,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0100,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0115,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0130,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0145,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0200,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0215,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0230,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0245,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0300,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0315,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0330,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0345,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0400,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0415,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0430,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0445,Oxford Circus,Tottenham Court Road,EB,0.0
02/06/2019,0500,Oxford Circus,Tottenham Court Road,EB,52.70953457067254
02/06/2019,0515,Oxford Circus,Tottenham Court Road,EB,93.25533039426679
02/06/2019,0530,Oxford Circus,Tottenham Court Road,EB,112.17670177861079
02/06/2019,0545,Oxford Circus,Tottenham Court Road,EB,166.23776287673647
02/06/2019,0600,Oxford Circus,Tottenham Court Road,EB,187.86218731598674
02/06/2019,0615,Oxford Circus,Tottenham Court Road,EB,240.5717218866593
02/06/2019,0630,Oxford Circus,Tottenham Court Road,EB,251.38393410628444
02/06/2019,0645,Oxford Circus,Tottenham Court Road,EB,325.7178931162073
02/06/2019,0700,Oxford Circus,Tottenham Court Road,EB,371.66979504961404
02/06/2019,0715,Oxford Circus,Tottenham Court Road,EB,450.05833364189635
02/06/2019,0730,Oxford Circus,Tottenham Court Road,EB,478.44039071841235
02/06/2019,0745,Oxford Circus,Tottenham Court Road,EB,551.4228232008819
02/06/2019,0800,Oxford Circus,Tottenham Court Road,EB,601.4293047166482
02/06/2019,0815,Oxford Circus,Tottenham Court Road,EB,647.3812066500551
02/06/2019,0830,Oxford Circus,Tottenham Court Road,EB,712.2544799678059
02/06/2019,0845,Oxford Circus,Tottenham Court Road,EB,801.4552307797132
02/06/2019,0900,Oxford Circus,Tottenham Court Road,EB,956.8807814368247
02/06/2019,0915,Oxford Circus,Tottenham Court Road,EB,1050.1361118310915
02/06/2019,0930,Oxford Circus,Tottenham Court Road,EB,1198.804029850937
02/06/2019,0945,Oxford Circus,Tottenham Court Road,EB,1282.598674553032
02/06/2019,1000,Oxford Circus,Tottenham Court Road,EB,1423.1574334081586
02/06/2019,1015,Oxford Circus,Tottenham Court Road,EB,1523.170396439691
02/06/2019,1030,Oxford Circus,Tottenham Court Road,EB,1628.5894655810362
02/06/2019,1045,Oxford Circus,Tottenham Court Road,EB,1708.3295307007716
02/06/2019,1100,Oxford Circus,Tottenham Court Road,EB,1775.905857073429
02/06/2019,1115,Oxford Circus,Tottenham Court Road,EB,1856.997448720617
02/06/2019,1130,Oxford Circus,Tottenham Court Road,EB,1839.4276038637265
02/06/2019,1145,Oxford Circus,Tottenham Court Road,EB,1931.33140773054
02/06/2019,1200,Oxford Circus,Tottenham Court Road,EB,1940.7920934227118
02/06/2019,1215,Oxford Circus,Tottenham Court Road,EB,2017.829105487541
02/06/2019,1230,Oxford Circus,Tottenham Court Road,EB,2063.781007420948
02/06/2019,1245,Oxford Circus,Tottenham Court Road,EB,2115.1390154641676
02/06/2019,1300,Oxford Circus,Tottenham Court Road,EB,2161.0909173975742
02/06/2019,1315,Oxford Circus,Tottenham Court Road,EB,2193.5275540564494
02/06/2019,1330,Oxford Circus,Tottenham Court Road,EB,2271.9160926487316
02/06/2019,1345,Oxford Circus,Tottenham Court Road,EB,2232.7218233525905
02/06/2019,1400,Oxford Circus,Tottenham Court Road,EB,2281.3767783409035
02/06/2019,1415,Oxford Circus,Tottenham Court Road,EB,2201.6367132211685
02/06/2019,1430,Oxford Circus,Tottenham Court Road,EB,2250.2916682094815
02/06/2019,1445,Oxford Circus,Tottenham Court Road,EB,2190.8245010015435
02/06/2019,1500,Oxford Circus,Tottenham Court Road,EB,2200.2851866937153
02/06/2019,1515,Oxford Circus,Tottenham Court Road,EB,2251.6431947369347
02/06/2019,1530,Oxford Circus,Tottenham Court Road,EB,2309.75883541742
02/06/2019,1545,Oxford Circus,Tottenham Court Road,EB,2390.8504270646085
02/06/2019,1600,Oxford Circus,Tottenham Court Road,EB,2415.177904558765
02/06/2019,1615,Oxford Circus,Tottenham Court Road,EB,2517.8939206452037
02/06/2019,1630,Oxford Circus,Tottenham Court Road,EB,2454.372173854906
02/06/2019,1645,Oxford Circus,Tottenham Court Road,EB,2550.3305573040793
02/06/2019,1700,Oxford Circus,Tottenham Court Road,EB,2470.5904921843435
02/06/2019,1715,Oxford Circus,Tottenham Court Road,EB,2566.548875633517
02/06/2019,1730,Oxford Circus,Tottenham Court Road,EB,2559.791242996251
02/06/2019,1745,Oxford Circus,Tottenham Court Road,EB,2635.476728533627
02/06/2019,1800,Oxford Circus,Tottenham Court Road,EB,2674.670997829768
02/06/2019,1815,Oxford Circus,Tottenham Court Road,EB,2635.476728533627
02/06/2019,1830,Oxford Circus,Tottenham Court Road,EB,2532.760712447188
02/06/2019,1845,Oxford Circus,Tottenham Court Road,EB,2370.577529152811
02/06/2019,1900,Oxford Circus,Tottenham Court Road,EB,2204.3397662760744
02/06/2019,1915,Oxford Circus,Tottenham Court Road,EB,1897.5432445442116
02/06/2019,1930,Oxford Circus,Tottenham Court Road,EB,1767.7966979087098
02/06/2019,1945,Oxford Circus,Tottenham Court Road,EB,1565.0677187907386
02/06/2019,2000,Oxford Circus,Tottenham Court Road,EB,1462.3517027042997
02/06/2019,2015,Oxford Circus,Tottenham Court Road,EB,1302.8715724648291
02/06/2019,2030,Oxford Circus,Tottenham Court Road,EB,1206.913189015656
02/06/2019,2045,Oxford Circus,Tottenham Court Road,EB,1136.6338095880924
02/06/2019,2100,Oxford Circus,Tottenham Court Road,EB,1058.2452709958102
02/06/2019,2115,Oxford Circus,Tottenham Court Road,EB,1014.9964221173096
02/06/2019,2130,Oxford Circus,Tottenham Court Road,EB,993.3719976780594
02/06/2019,2145,Oxford Circus,Tottenham Court Road,EB,964.9899406015434
02/06/2019,2200,Oxford Circus,Tottenham Court Road,EB,923.092618250496
02/06/2019,2215,Oxford Circus,Tottenham Court Road,EB,894.7105611739802
02/06/2019,2230,Oxford Circus,Tottenham Court Road,EB,837.9464470209481
02/06/2019,2245,Oxford Circus,Tottenham Court Road,EB,806.8613368895258
02/06/2019,2300,Oxford Circus,Tottenham Court Road,EB,798.752177724807
02/06/2019,2315,Oxford Circus,Tottenham Court Road,EB,606.8354108264608
02/06/2019,2330,Oxford Circus,Tottenham Court Road,EB,464.92512544388086
02/06/2019,2345,Oxford Circus,Tottenham Court Road,EB,304.09346867695695
02/06/2019,0000,Tottenham Court Road,Holborn,EB,187.5365041455486
02/06/2019,0015,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0030,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0045,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0100,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0115,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0130,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0145,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0200,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0215,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0230,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0245,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0300,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0315,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0330,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0345,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0400,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0415,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0430,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0445,Tottenham Court Road,Holborn,EB,0.0
02/06/2019,0500,Tottenham Court Road,Holborn,EB,81.7123339491319
02/06/2019,0515,Tottenham Court Road,Holborn,EB,101.80553082186924
02/06/2019,0530,Tottenham Court Road,Holborn,EB,154.04784269098633
02/06/2019,0545,Tottenham Court Road,Holborn,EB,174.1410395637237
02/06/2019,0600,Tottenham Court Road,Holborn,EB,229.0624443492058
02/06/2019,0615,Tottenham Court Road,Holborn,EB,221.02516560011085
02/06/2019,0630,Tottenham Court Road,Holborn,EB,279.96520976014045
02/06/2019,0645,Tottenham Court Road,Holborn,EB,346.9425326692649
02/06/2019,0700,Tottenham Court Road,Holborn,EB,413.9198555783894
02/06/2019,0715,Tottenham Court Road,Holborn,EB,460.80398161477655
02/06/2019,0730,Tottenham Court Road,Holborn,EB,530.4603974402661
02/06/2019,0745,Tottenham Court Road,Holborn,EB,567.9676982693758
02/06/2019,0800,Tottenham Court Road,Holborn,EB,588.0608951421132
02/06/2019,0815,Tottenham Court Road,Holborn,EB,625.5681959712228
02/06/2019,0830,Tottenham Court Road,Holborn,EB,645.6613928439601
02/06/2019,0845,Tottenham Court Road,Holborn,EB,742.1087378330996
02/06/2019,0900,Tottenham Court Road,Holborn,EB,825.1606182404139
02/06/2019,0915,Tottenham Court Road,Holborn,EB,948.3988923932029
02/06/2019,0930,Tottenham Court Road,Holborn,EB,1003.3202971786851
02/06/2019,0945,Tottenham Court Road,Holborn,EB,1147.991314662394
02/06/2019,1000,Tottenham Court Road,Holborn,EB,1214.9686375715185
02/06/2019,1015,Tottenham Court Road,Holborn,EB,1277.9273211060956
02/06/2019,1030,Tottenham Court Road,Holborn,EB,1332.8487258915775
02/06/2019,1045,Tottenham Court Road,Holborn,EB,1402.505141717067
02/06/2019,1100,Tottenham Court Road,Holborn,EB,1445.3706283789068
02/06/2019,1115,Tottenham Court Road,Holborn,EB,1477.5197433752865
02/06/2019,1130,Tottenham Court Road,Holborn,EB,1571.2879954480609
02/06/2019,1145,Tottenham Court Road,Holborn,EB,1575.3066348226082
02/06/2019,1200,Tottenham Court Road,Holborn,EB,1722.6567452226823
02/06/2019,1215,Tottenham Court Road,Holborn,EB,1764.1826854263395
02/06/2019,1230,Tottenham Court Road,Holborn,EB,1819.1040902118216
02/06/2019,1245,Tottenham Court Road,Holborn,EB,1912.8723422845956
02/06/2019,1300,Tottenham Court Road,Holborn,EB,1963.7751076955303
02/06/2019,1315,Tottenham Court Road,Holborn,EB,2029.4128841464722
02/06/2019,1330,Tottenham Court Road,Holborn,EB,2070.9388243501294
02/06/2019,1345,Tottenham Court Road,Holborn,EB,2198.195737877466
02/06/2019,1400,Tottenham Court Road,Holborn,EB,2136.5766008010714
02/06/2019,1415,Tottenham Court Road,Holborn,EB,2233.0239457902107
02/06/2019,1430,Tottenham Court Road,Holborn,EB,2182.121180379276
02/06/2019,1445,Tottenham Court Road,Holborn,EB,2302.6803616157003
02/06/2019,1500,Tottenham Court Road,Holborn,EB,2259.8148749538605
02/06/2019,1515,Tottenham Court Road,Holborn,EB,2314.7362797393425
02/06/2019,1530,Tottenham Court Road,Holborn,EB,2423.2395428521245
02/06/2019,1545,Tottenham Court Road,Holborn,EB,2486.198226386701
02/06/2019,1600,Tottenham Court Road,Holborn,EB,2559.8732815867384
02/06/2019,1615,Tottenham Court Road,Holborn,EB,2592.0223965831183
02/06/2019,1630,Tottenham Court Road,Holborn,EB,2744.730692815922
02/06/2019,1645,Tottenham Court Road,Holborn,EB,2692.4883809468047
02/06/2019,1700,Tottenham Court Road,Holborn,EB,2842.517584263244
02/06/2019,1715,Tottenham Court Road,Holborn,EB,2763.484343230477
02/06/2019,1730,Tottenham Court Road,Holborn,EB,2964.41631195785
02/06/2019,1745,Tottenham Court Road,Holborn,EB,2926.9090111287405
02/06/2019,1800,Tottenham Court Road,Holborn,EB,2948.3417544596605
02/06/2019,1815,Tottenham Court Road,Holborn,EB,2881.364431550536
02/06/2019,1830,Tottenham Court Road,Holborn,EB,2786.256633019579
02/06/2019,1845,Tottenham Court Road,Holborn,EB,2610.776046997673
02/06/2019,1900,Tottenham Court Road,Holborn,EB,2433.955914517584
02/06/2019,1915,Tottenham Court Road,Holborn,EB,2298.661722241153
02/06/2019,1930,Tottenham Court Road,Holborn,EB,2064.2410920592174
02/06/2019,1945,Tottenham Court Road,Holborn,EB,2003.961501441005
02/06/2019,2000,Tottenham Court Road,Holborn,EB,1797.6713468809016
02/06/2019,2015,Tottenham Court Road,Holborn,EB,1717.2985593899523
02/06/2019,2030,Tottenham Court Road,Holborn,EB,1567.2693560735133
02/06/2019,2045,Tottenham Court Road,Holborn,EB,1492.2547544152937
02/06/2019,2100,Tottenham Court Road,Holborn,EB,1411.8819669243446
02/06/2019,2115,Tottenham Court Road,Holborn,EB,1350.26282984795
02/06/2019,2130,Tottenham Court Road,Holborn,EB,1295.3414250624678
02/06/2019,2145,Tottenham Court Road,Holborn,EB,1284.6250533970078
02/06/2019,2200,Tottenham Court Road,Holborn,EB,1224.345462778796
02/06/2019,2215,Tottenham Court Road,Holborn,EB,1168.0845115351312
02/06/2019,2230,Tottenham Court Road,Holborn,EB,1133.2563036223867
02/06/2019,2245,Tottenham Court Road,Holborn,EB,1078.3348988369046
02/06/2019,2300,Tottenham Court Road,Holborn,EB,1015.3762153023275
02/06/2019,2315,Tottenham Court Road,Holborn,EB,811.7651536585889
02/06/2019,2330,Tottenham Court Road,Holborn,EB,576.0049770184708
02/06/2019,2345,Tottenham Court Road,Holborn,EB,376.4125547492797
02/06/2019,0000,Holborn,Chancery Lane,EB,190.5055311173657
02/06/2019,0015,Holborn,Chancery Lane,EB,76.43740446067143
02/06/2019,0030,Holborn,Chancery Lane,EB,0.0
02/06/2019,0045,Holborn,Chancery Lane,EB,0.0
02/06/2019,0100,Holborn,Chancery Lane,EB,0.0
02/06/2019,0115,Holborn,Chancery Lane,EB,0.0
02/06/2019,0130,Holborn,Chancery Lane,EB,0.0
02/06/2019,0145,Holborn,Chancery Lane,EB,0.0
02/06/2019,0200,Holborn,Chancery Lane,EB,0.0
02/06/2019,0215,Holborn,Chancery Lane,EB,0.0
02/06/2019,0230,Holborn,Chancery Lane,EB,0.0
02/06/2019,0245,Holborn,Chancery Lane,EB,0.0
02/06/2019,0300,Holborn,Chancery Lane,EB,0.0
02/06/2019,0315,Holborn,Chancery Lane,EB,0.0
02/06/2019,0330,Holborn,Chancery Lane,EB,0.0
02/06/2019,0345,Holborn,Chancery Lane,EB,0.0
02/06/2019,0400,Holborn,Chancery Lane,EB,0.0
02/06/2019,0415,Holborn,Chancery Lane,EB,0.0
02/06/2019,0430,Holborn,Chancery Lane,EB,0.0
02/06/2019,0445,Holborn,Chancery Lane,EB,0.0
02/06/2019,0500,Holborn,Chancery Lane,EB,89.37296521555429
02/06/2019,0515,Holborn,Chancery Lane,EB,114.06812665669429
02/06/2019,0530,Holborn,Chancery Lane,EB,174.04209015660572
02/06/2019,0545,Holborn,Chancery Lane,EB,196.38533146049429
02/06/2019,0600,Holborn,Chancery Lane,EB,264.5910154407857
02/06/2019,0615,Holborn,Chancery Lane,EB,258.71121509765715
02/06/2019,0630,Holborn,Chancery Lane,EB,312.80537825444003
02/06/2019,0645,Holborn,Chancery Lane,EB,375.1312618916029
02/06/2019,0700,Holborn,Chancery Lane,EB,448.0407861463972
02/06/2019,0715,Holborn,Chancery Lane,EB,479.7917079992915
02/06/2019,0730,Holborn,Chancery Lane,EB,540.9416315678286
02/06/2019,0745,Holborn,Chancery Lane,EB,552.7012322540857
02/06/2019,0800,Holborn,Chancery Lane,EB,570.3406332834714
02/06/2019,0815,Holborn,Chancery Lane,EB,593.8598346559858
02/06/2019,0830,Holborn,Chancery Lane,EB,655.0097582245229
02/06/2019,0845,Holborn,Chancery Lane,EB,712.6318015871828
02/06/2019,0900,Holborn,Chancery Lane,EB,860.8027702340229
02/06/2019,0915,Holborn,Chancery Lane,EB,932.5363344201913
02/06/2019,0930,Holborn,Chancery Lane,EB,1041.9006208023827
02/06/2019,0945,Holborn,Chancery Lane,EB,1084.2351832729084
02/06/2019,1000,Holborn,Chancery Lane,EB,1177.13602869434
02/06/2019,1015,Holborn,Chancery Lane,EB,1227.7023116452456
02/06/2019,1030,Holborn,Chancery Lane,EB,1262.9811137040172
02/06/2019,1045,Holborn,Chancery Lane,EB,1324.1310372725543
02/06/2019,1100,Holborn,Chancery Lane,EB,1358.2338792627
02/06/2019,1115,Holborn,Chancery Lane,EB,1378.2252004293373
02/06/2019,1130,Holborn,Chancery Lane,EB,1428.7914833802429
02/06/2019,1145,Holborn,Chancery Lane,EB,1482.8856465370259
02/06/2019,1200,Holborn,Chancery Lane,EB,1552.2672905859429
02/06/2019,1215,Holborn,Chancery Lane,EB,1627.5287349779887
02/06/2019,1230,Holborn,Chancery Lane,EB,1756.8843425268171
02/06/2019,1245,Holborn,Chancery Lane,EB,1774.523743556203
02/06/2019,1300,Holborn,Chancery Lane,EB,1894.4716705560256
02/06/2019,1315,Holborn,Chancery Lane,EB,1888.5918702128972
02/06/2019,1330,Holborn,Chancery Lane,EB,2010.8917173499715
02/06/2019,1345,Holborn,Chancery Lane,EB,1993.2523163205856
02/06/2019,1400,Holborn,Chancery Lane,EB,2020.299397898977
02/06/2019,1415,Holborn,Chancery Lane,EB,2052.0503197518715
02/06/2019,1430,Holborn,Chancery Lane,EB,2080.2733613988885
02/06/2019,1445,Holborn,Chancery Lane,EB,2140.2473248988
02/06/2019,1500,Holborn,Chancery Lane,EB,2206.10108874184
02/06/2019,1515,Holborn,Chancery Lane,EB,2368.3835782121887
02/06/2019,1530,Holborn,Chancery Lane,EB,2389.550859447452
02/06/2019,1545,Holborn,Chancery Lane,EB,2565.9448697413086
02/06/2019,1600,Holborn,Chancery Lane,EB,2558.8891093295547
02/06/2019,1615,Holborn,Chancery Lane,EB,2698.8283574960146
02/06/2019,1630,Holborn,Chancery Lane,EB,2665.9014755744943
02/06/2019,1645,Holborn,Chancery Lane,EB,2702.3562377018916
02/06/2019,1700,Holborn,Chancery Lane,EB,2762.330201201803
02/06/2019,1715,Holborn,Chancery Lane,EB,2790.55324284882
02/06/2019,1730,Holborn,Chancery Lane,EB,2864.63872717224
02/06/2019,1745,Holborn,Chancery Lane,EB,2919.9088503976486
02/06/2019,1800,Holborn,Chancery Lane,EB,3045.7365777406
02/06/2019,1815,Holborn,Chancery Lane,EB,2890.5098486820057
02/06/2019,1830,Holborn,Chancery Lane,EB,2882.278128201626
02/06/2019,1845,Holborn,Chancery Lane,EB,2628.2707533784715
02/06/2019,1900,Holborn,Chancery Lane,EB,2520.0824270649055
02/06/2019,1915,Holborn,Chancery Lane,EB,2234.324130388857
02/06/2019,1930,Holborn,Chancery Lane,EB,2101.4406426341516
02/06/2019,1945,Holborn,Chancery Lane,EB,1965.0292746735686
02/06/2019,2000,Holborn,Chancery Lane,EB,1862.7207487031314
02/06/2019,2015,Holborn,Chancery Lane,EB,1738.0689814288057
02/06/2019,2030,Holborn,Chancery Lane,EB,1663.9834971053858
02/06/2019,2045,Holborn,Chancery Lane,EB,1654.57581655638
02/06/2019,2100,Holborn,Chancery Lane,EB,1540.5076898996856
02/06/2019,2115,Holborn,Chancery Lane,EB,1529.9240492820543
02/06/2019,2130,Holborn,Chancery Lane,EB,1472.3020059193943
02/06/2019,2145,Holborn,Chancery Lane,EB,1434.6712837233713
02/06/2019,2200,Holborn,Chancery Lane,EB,1404.0963219391028
02/06/2019,2215,Holborn,Chancery Lane,EB,1394.6886413900972
02/06/2019,2230,Holborn,Chancery Lane,EB,1322.9550772039286
02/06/2019,2245,Holborn,Chancery Lane,EB,1248.8695928805084
02/06/2019,2300,Holborn,Chancery Lane,EB,1123.0418655375572
02/06/2019,2315,Holborn,Chancery Lane,EB,891.3777320182915
02/06/2019,2330,Holborn,Chancery Lane,EB,626.7867165775057
02/06/2019,2345,Holborn,Chancery Lane,EB,397.4745031954914
02/06/2019,0000,Chancery Lane,St Pauls,EB,254.87749318254296
02/06/2019,0015,Chancery Lane,St Pauls,EB,75.87050959852442
02/06/2019,0030,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0045,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0100,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0115,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0130,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0145,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0200,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0215,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0230,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0245,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0300,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0315,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0330,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0345,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0400,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0415,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0430,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0445,Chancery Lane,St Pauls,EB,0.0
02/06/2019,0500,Chancery Lane,St Pauls,EB,94.83813699815553
02/06/2019,0515,Chancery Lane,St Pauls,EB,119.73314796017135
02/06/2019,0530,Chancery Lane,St Pauls,EB,182.5634137214494
02/06/2019,0545,Chancery Lane,St Pauls,EB,202.71651783355745
02/06/2019,0600,Chancery Lane,St Pauls,EB,270.2886904447433
02/06/2019,0615,Chancery Lane,St Pauls,EB,264.3613068823586
02/06/2019,0630,Chancery Lane,St Pauls,EB,317.7077589438211
02/06/2019,0645,Chancery Lane,St Pauls,EB,378.1670712801452
02/06/2019,0700,Chancery Lane,St Pauls,EB,446.92472060380794
02/06/2019,0715,Chancery Lane,St Pauls,EB,473.0052082783007
02/06/2019,0730,Chancery Lane,St Pauls,EB,528.7226137647172
02/06/2019,0745,Chancery Lane,St Pauls,EB,535.8354740395788
02/06/2019,0800,Chancery Lane,St Pauls,EB,548.8757178768252
02/06/2019,0815,Chancery Lane,St Pauls,EB,570.2142987014101
02/06/2019,0830,Chancery Lane,St Pauls,EB,629.4881343252574
02/06/2019,0845,Chancery Lane,St Pauls,EB,686.3910165241507
02/06/2019,0900,Chancery Lane,St Pauls,EB,832.2046521588147
02/06/2019,0915,Chancery Lane,St Pauls,EB,902.1477781949545
02/06/2019,0930,Chancery Lane,St Pauls,EB,1007.6552056054027
02/06/2019,0945,Chancery Lane,St Pauls,EB,1046.775937117142
02/06/2019,1000,Chancery Lane,St Pauls,EB,1134.5012138404356
02/06/2019,1015,Chancery Lane,St Pauls,EB,1141.6140741152972
02/06/2019,1030,Chancery Lane,St Pauls,EB,1216.2991070013447
02/06/2019,1045,Chancery Lane,St Pauls,EB,1238.8231645384067
02/06/2019,1100,Chancery Lane,St Pauls,EB,1319.4355809868389
02/06/2019,1115,Chancery Lane,St Pauls,EB,1345.5160686613317
02/06/2019,1130,Chancery Lane,St Pauls,EB,1383.4513234605938
02/06/2019,1145,Chancery Lane,St Pauls,EB,1460.5073097715951
02/06/2019,1200,Chancery Lane,St Pauls,EB,1513.853761833058
02/06/2019,1215,Chancery Lane,St Pauls,EB,1611.0628522561672
02/06/2019,1230,Chancery Lane,St Pauls,EB,1673.8931180174452
02/06/2019,1245,Chancery Lane,St Pauls,EB,1819.7067536521095
02/06/2019,1300,Chancery Lane,St Pauls,EB,1811.4084166647708
02/06/2019,1315,Chancery Lane,St Pauls,EB,1941.8108550372347
02/06/2019,1330,Chancery Lane,St Pauls,EB,1921.6577509251265
02/06/2019,1345,Chancery Lane,St Pauls,EB,2052.06018929759
02/06/2019,1400,Chancery Lane,St Pauls,EB,2015.3104112108053
02/06/2019,1415,Chancery Lane,St Pauls,EB,2049.689235872637
02/06/2019,1430,Chancery Lane,St Pauls,EB,2078.140676972083
02/06/2019,1445,Chancery Lane,St Pauls,EB,2132.6726057460223
02/06/2019,1500,Chancery Lane,St Pauls,EB,2209.728592057024
02/06/2019,1515,Chancery Lane,St Pauls,EB,2287.9700550805023
02/06/2019,1530,Chancery Lane,St Pauls,EB,2471.7189455144285
02/06/2019,1545,Chancery Lane,St Pauls,EB,2493.0575263390133
02/06/2019,1600,Chancery Lane,St Pauls,EB,2668.5080797856012
02/06/2019,1615,Chancery Lane,St Pauls,EB,2623.459964711478
02/06/2019,1630,Chancery Lane,St Pauls,EB,2777.57193733348
02/06/2019,1645,Chancery Lane,St Pauls,EB,2728.9673921219255
02/06/2019,1700,Chancery Lane,St Pauls,EB,2764.531693496234
02/06/2019,1715,Chancery Lane,St Pauls,EB,2813.1362387077884
02/06/2019,1730,Chancery Lane,St Pauls,EB,2859.369830494389
02/06/2019,1745,Chancery Lane,St Pauls,EB,2937.6112935178676
02/06/2019,1800,Chancery Lane,St Pauls,EB,2947.095107217683
02/06/2019,1815,Chancery Lane,St Pauls,EB,3013.481803116392
02/06/2019,1830,Chancery Lane,St Pauls,EB,2806.0233784329266
02/06/2019,1845,Chancery Lane,St Pauls,EB,2760.9752633588027
02/06/2019,1900,Chancery Lane,St Pauls,EB,2453.9367948272748
02/06/2019,1915,Chancery Lane,St Pauls,EB,2356.727704404165
02/06/2019,1930,Chancery Lane,St Pauls,EB,2116.0759317713455
