date,quarterhour,from_station,to_station,direction,link_load
02/07/2019,1845,West Ruislip,Ruislip Gardens,EB,22.918568876502
02/07/2019,1900,West Ruislip,Ruislip Gardens,EB,19.251597856261682
02/07/2019,1915,West Ruislip,Ruislip Gardens,EB,18.3348551012016
02/07/2019,1930,West Ruislip,Ruislip Gardens,EB,13.751141325901202
02/07/2019,1945,West Ruislip,Ruislip Gardens,EB,10.08417030566088
02/07/2019,2000,West Ruislip,Ruislip Gardens,EB,8.250684795540721
02/07/2019,2015,West Ruislip,Ruislip Gardens,EB,6.417199285420561
02/07/2019,2030,West Ruislip,Ruislip Gardens,EB,6.417199285420561
02/07/2019,2045,West Ruislip,Ruislip Gardens,EB,5.500456530360481
02/07/2019,2100,West Ruislip,Ruislip Gardens,EB,4.5837137753004
02/07/2019,2115,West Ruislip,Ruislip Gardens,EB,4.5837137753004
02/07/2019,2130,West Ruislip,Ruislip Gardens,EB,5.500456530360481
02/07/2019,2145,West Ruislip,Ruislip Gardens,EB,5.500456530360481
02/07/2019,2200,West Ruislip,Ruislip Gardens,EB,5.500456530360481
02/07/2019,2215,West Ruislip,Ruislip Gardens,EB,4.5837137753004
02/07/2019,2230,West Ruislip,Ruislip Gardens,EB,4.5837137753004
02/07/2019,2245,West Ruislip,Ruislip Gardens,EB,3.6669710202403207
02/07/2019,2300,West Ruislip,Ruislip Gardens,EB,3.6669710202403207
02/07/2019,2315,West Ruislip,Ruislip Gardens,EB,2.7502282651802403
02/07/2019,2330,West Ruislip,Ruislip Gardens,EB,2.7502282651802403
02/07/2019,2345,West Ruislip,Ruislip Gardens,EB,1.8334855101201604
02/07/2019,0000,Ruislip Gardens,South Ruislip,EB,1.8639463240077159
02/07/2019,0015,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0030,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0045,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0100,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0115,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0130,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0145,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0200,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0215,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0230,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0245,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0300,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0315,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0330,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0345,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0400,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0415,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0430,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0445,Ruislip Gardens,South Ruislip,EB,0.0
02/07/2019,0500,Ruislip Gardens,South Ruislip,EB,10.251704782042436
02/07/2019,0515,Ruislip Gardens,South Ruislip,EB,15.843543754065584
02/07/2019,0530,Ruislip Gardens,South Ruislip,EB,31.687087508131167
02/07/2019,0545,Ruislip Gardens,South Ruislip,EB,46.5986581001929
02/07/2019,0600,Ruislip Gardens,South Ruislip,EB,68.03404082628163
02/07/2019,0615,Ruislip Gardens,South Ruislip,EB,83.8775845803472
02/07/2019,0630,Ruislip Gardens,South Ruislip,EB,118.36059157448996
02/07/2019,0645,Ruislip Gardens,South Ruislip,EB,128.6122963565324
02/07/2019,0700,Ruislip Gardens,South Ruislip,EB,157.50346437865198
02/07/2019,0715,Ruislip Gardens,South Ruislip,EB,205.03409564084873
02/07/2019,0730,Ruislip Gardens,South Ruislip,EB,212.48988093687962
02/07/2019,0745,Ruislip Gardens,South Ruislip,EB,239.5171026349915
02/07/2019,0800,Ruislip Gardens,South Ruislip,EB,244.17696844501077
02/07/2019,0815,Ruislip Gardens,South Ruislip,EB,218.08171990890276
02/07/2019,0830,Ruislip Gardens,South Ruislip,EB,162.16333018867127
02/07/2019,0845,Ruislip Gardens,South Ruislip,EB,150.0476790826211
02/07/2019,0900,Ruislip Gardens,South Ruislip,EB,98.78915517240894
02/07/2019,0915,Ruislip Gardens,South Ruislip,EB,79.21771877032792
02/07/2019,0930,Ruislip Gardens,South Ruislip,EB,76.42179928431635
02/07/2019,0945,Ruislip Gardens,South Ruislip,EB,62.44220185425848
02/07/2019,1000,Ruislip Gardens,South Ruislip,EB,54.05444339622376
02/07/2019,1015,Ruislip Gardens,South Ruislip,EB,46.5986581001929
02/07/2019,1030,Ruislip Gardens,South Ruislip,EB,46.5986581001929
02/07/2019,1045,Ruislip Gardens,South Ruislip,EB,36.346953318150454
02/07/2019,1100,Ruislip Gardens,South Ruislip,EB,36.346953318150454
02/07/2019,1115,Ruislip Gardens,South Ruislip,EB,35.4149801561466
02/07/2019,1130,Ruislip Gardens,South Ruislip,EB,39.14287280416203
02/07/2019,1145,Ruislip Gardens,South Ruislip,EB,30.75511434612731
02/07/2019,1200,Ruislip Gardens,South Ruislip,EB,31.687087508131167
02/07/2019,1215,Ruislip Gardens,South Ruislip,EB,31.687087508131167
02/07/2019,1230,Ruislip Gardens,South Ruislip,EB,34.48300699414274
02/07/2019,1245,Ruislip Gardens,South Ruislip,EB,27.959194860115737
