date,quarterhour,from_station,to_station,direction,link_load
02/04/2019,1215,Bethnal Green,Liverpool Street,WB,2066.819438113999
02/04/2019,1230,Bethnal Green,Liverpool Street,WB,2022.1850651253342
02/04/2019,1245,Bethnal Green,Liverpool Street,WB,2020.9452214312043
02/04/2019,1300,Bethnal Green,Liverpool Street,WB,1994.9085038544836
02/04/2019,1315,Bethnal Green,Liverpool Street,WB,1971.3514736660215
02/04/2019,1330,Bethnal Green,Liverpool Street,WB,1932.9163191480045
02/04/2019,1345,Bethnal Green,Liverpool Street,WB,1922.9975695949681
02/04/2019,1400,Bethnal Green,Liverpool Street,WB,1874.6436655239147
02/04/2019,1415,Bethnal Green,Liverpool Street,WB,1875.8835092180443
02/04/2019,1430,Bethnal Green,Liverpool Street,WB,1821.3303866763433
02/04/2019,1445,Bethnal Green,Liverpool Street,WB,1858.5256975002303
02/04/2019,1500,Bethnal Green,Liverpool Street,WB,1906.8796015712837
02/04/2019,1515,Bethnal Green,Liverpool Street,WB,1921.7577259008385
02/04/2019,1530,Bethnal Green,Liverpool Street,WB,2008.5467844899085
02/04/2019,1545,Bethnal Green,Liverpool Street,WB,2229.2389620449726
02/04/2019,1600,Bethnal Green,Liverpool Street,WB,2291.2311467514514
02/04/2019,1615,Bethnal Green,Liverpool Street,WB,2409.016297693761
02/04/2019,1630,Bethnal Green,Liverpool Street,WB,2604.9116013662333
02/04/2019,1645,Bethnal Green,Liverpool Street,WB,2664.424098684453
02/04/2019,1700,Bethnal Green,Liverpool Street,WB,2712.7780027555063
02/04/2019,1715,Bethnal Green,Liverpool Street,WB,2823.124091533038
02/04/2019,1730,Bethnal Green,Liverpool Street,WB,2738.8147203322274
02/04/2019,1745,Bethnal Green,Liverpool Street,WB,2647.066286966639
02/04/2019,1800,Bethnal Green,Liverpool Street,WB,2549.1186351304027
02/04/2019,1815,Bethnal Green,Liverpool Street,WB,2281.3123971984146
02/04/2019,1830,Bethnal Green,Liverpool Street,WB,2015.985846654686
02/04/2019,1845,Bethnal Green,Liverpool Street,WB,1812.651480817436
02/04/2019,1900,Bethnal Green,Liverpool Street,WB,1558.4835235208736
02/04/2019,1915,Bethnal Green,Liverpool Street,WB,1317.9538468597364
02/04/2019,1930,Bethnal Green,Liverpool Street,WB,1170.4124472583171
02/04/2019,1945,Bethnal Green,Liverpool Street,WB,1027.8304224334163
02/04/2019,2000,Bethnal Green,Liverpool Street,WB,916.2444899617547
02/04/2019,2015,Bethnal Green,Liverpool Street,WB,830.695275066814
02/04/2019,2030,Bethnal Green,Liverpool Street,WB,772.4226214427242
02/04/2019,2045,Bethnal Green,Liverpool Street,WB,737.7069980070961
02/04/2019,2100,Bethnal Green,Liverpool Street,WB,701.7515308773385
02/04/2019,2115,Bethnal Green,Liverpool Street,WB,673.2351259123583
02/04/2019,2130,Bethnal Green,Liverpool Street,WB,657.1171578886738
02/04/2019,2145,Bethnal Green,Liverpool Street,WB,618.6820033706571
02/04/2019,2200,Bethnal Green,Liverpool Street,WB,588.9257547115473
02/04/2019,2215,Bethnal Green,Liverpool Street,WB,530.6531010874573
02/04/2019,2230,Bethnal Green,Liverpool Street,WB,494.69763395769974
02/04/2019,2245,Bethnal Green,Liverpool Street,WB,426.5062307805732
02/04/2019,2300,Bethnal Green,Liverpool Street,WB,376.91248301539025
02/04/2019,2315,Bethnal Green,Liverpool Street,WB,295.08279920283843
02/04/2019,2330,Bethnal Green,Liverpool Street,WB,238.0499892728781
02/04/2019,2345,Bethnal Green,Liverpool Street,WB,162.4195239309741
02/04/2019,0000,Mile End,Bethnal Green,WB,100.51297270631078
02/04/2019,0015,Mile End,Bethnal Green,WB,58.32234218761242
02/04/2019,0030,Mile End,Bethnal Green,WB,33.504324235436926
02/04/2019,0045,Mile End,Bethnal Green,WB,12.40900897608775
02/04/2019,0100,Mile End,Bethnal Green,WB,6.204504488043875
02/04/2019,0115,Mile End,Bethnal Green,WB,2.4818017952175504
02/04/2019,0130,Mile End,Bethnal Green,WB,1.2409008976087752
02/04/2019,0145,Mile End,Bethnal Green,WB,0.0
02/04/2019,0200,Mile End,Bethnal Green,WB,0.0
02/04/2019,0215,Mile End,Bethnal Green,WB,0.0
02/04/2019,0230,Mile End,Bethnal Green,WB,0.0
02/04/2019,0245,Mile End,Bethnal Green,WB,0.0
02/04/2019,0300,Mile End,Bethnal Green,WB,0.0
02/04/2019,0315,Mile End,Bethnal Green,WB,0.0
02/04/2019,0330,Mile End,Bethnal Green,WB,0.0
02/04/2019,0345,Mile End,Bethnal Green,WB,0.0
02/04/2019,0400,Mile End,Bethnal Green,WB,0.0
02/04/2019,0415,Mile End,Bethnal Green,WB,0.0
02/04/2019,0430,Mile End,Bethnal Green,WB,0.0
02/04/2019,0445,Mile End,Bethnal Green,WB,0.0
02/04/2019,0500,Mile End,Bethnal Green,WB,71.97225206130895
02/04/2019,0515,Mile End,Bethnal Green,WB,264.3118911906691
02/04/2019,0530,Mile End,Bethnal Green,WB,637.8230613709104
02/04/2019,0545,Mile End,Bethnal Green,WB,1314.1140505676929
02/04/2019,0600,Mile End,Bethnal Green,WB,2094.640715163612
02/04/2019,0615,Mile End,Bethnal Green,WB,3105.9749467147635
02/04/2019,0630,Mile End,Bethnal Green,WB,4003.1462956859086
02/04/2019,0645,Mile End,Bethnal Green,WB,4799.804671950742
02/04/2019,0700,Mile End,Bethnal Green,WB,5363.173679465125
02/04/2019,0715,Mile End,Bethnal Green,WB,5987.3468309623395
02/04/2019,0730,Mile End,Bethnal Green,WB,6470.057280132153
02/04/2019,0745,Mile End,Bethnal Green,WB,6988.753855332621
02/04/2019,0800,Mile End,Bethnal Green,WB,7638.985925679619
02/04/2019,0815,Mile End,Bethnal Green,WB,7653.876736450925
02/04/2019,0830,Mile End,Bethnal Green,WB,7507.450430533088
02/04/2019,0845,Mile End,Bethnal Green,WB,6991.235657127839
02/04/2019,0900,Mile End,Bethnal Green,WB,6265.308632026705
02/04/2019,0915,Mile End,Bethnal Green,WB,5144.775121485981
02/04/2019,0930,Mile End,Bethnal Green,WB,4493.302150241374
02/04/2019,0945,Mile End,Bethnal Green,WB,3777.3023323211114
02/04/2019,1000,Mile End,Bethnal Green,WB,3241.2331445541204
02/04/2019,1015,Mile End,Bethnal Green,WB,2818.085938469528
02/04/2019,1030,Mile End,Bethnal Green,WB,2583.5556688214697
02/04/2019,1045,Mile End,Bethnal Green,WB,2416.034047644285
02/04/2019,1100,Mile End,Bethnal Green,WB,2311.798372245148
02/04/2019,1115,Mile End,Bethnal Green,WB,2187.7082824842705
02/04/2019,1130,Mile End,Bethnal Green,WB,2126.9041385014407
02/04/2019,1145,Mile End,Bethnal Green,WB,2027.6320666927381
02/04/2019,1200,Mile End,Bethnal Green,WB,1975.51422899317
02/04/2019,1215,Mile End,Bethnal Green,WB,1892.3738688533817
02/04/2019,1230,Mile End,Bethnal Green,WB,1897.337472443817
02/04/2019,1245,Mile End,Bethnal Green,WB,1863.83314820838
02/04/2019,1300,Mile End,Bethnal Green,WB,1865.0740491059887
02/04/2019,1315,Mile End,Bethnal Green,WB,1815.4380132016377
02/04/2019,1330,Mile End,Bethnal Green,WB,1817.9198149968554
02/04/2019,1345,Mile End,Bethnal Green,WB,1768.2837790925043
02/04/2019,1400,Mile End,Bethnal Green,WB,1753.392968321199
02/04/2019,1415,Mile End,Bethnal Green,WB,1718.6477431881533
02/04/2019,1430,Mile End,Bethnal Green,WB,1701.2751306216305
02/04/2019,1445,Mile End,Bethnal Green,WB,1701.2751306216305
02/04/2019,1500,Mile End,Bethnal Green,WB,1778.2109862733746
02/04/2019,1515,Mile End,Bethnal Green,WB,1773.2473826829396
02/04/2019,1530,Mile End,Bethnal Green,WB,1904.7828778294695
02/04/2019,1545,Mile End,Bethnal Green,WB,2095.881616061221
02/04/2019,1600,Mile End,Bethnal Green,WB,2171.5765708153563
02/04/2019,1615,Mile End,Bethnal Green,WB,2260.9214354431883
02/04/2019,1630,Mile End,Bethnal Green,WB,2476.838191627115
02/04/2019,1645,Mile End,Bethnal Green,WB,2485.5244979103763
02/04/2019,1700,Mile End,Bethnal Green,WB,2546.328641893206
02/04/2019,1715,Mile End,Bethnal Green,WB,2640.6371101114732
02/04/2019,1730,Mile End,Bethnal Green,WB,2543.8468400979887
02/04/2019,1745,Mile End,Bethnal Green,WB,2425.9612548251553
02/04/2019,1800,Mile End,Bethnal Green,WB,2339.098191992541
02/04/2019,1815,Mile End,Bethnal Green,WB,2053.6909855425224
02/04/2019,1830,Mile End,Bethnal Green,WB,1819.1607158944641
02/04/2019,1845,Mile End,Bethnal Green,WB,1637.989184843583
02/04/2019,1900,Mile End,Bethnal Green,WB,1412.1452214787857
02/04/2019,1915,Mile End,Bethnal Green,WB,1188.7830599092065
02/04/2019,1930,Mile End,Bethnal Green,WB,1083.3064836124606
02/04/2019,1945,Mile End,Bethnal Green,WB,944.3255830802779
02/04/2019,2000,Mile End,Bethnal Green,WB,853.7398175548373
02/04/2019,2015,Mile End,Bethnal Green,WB,763.1540520293966
02/04/2019,2030,Mile End,Bethnal Green,WB,734.6133313843948
02/04/2019,2045,Mile End,Bethnal Green,WB,682.4954936848262
02/04/2019,2100,Mile End,Bethnal Green,WB,652.7138721422157
02/04/2019,2115,Mile End,Bethnal Green,WB,615.4868452139524
02/04/2019,2130,Mile End,Bethnal Green,WB,581.9825209785155
02/04/2019,2145,Mile End,Bethnal Green,WB,552.2008994359048
02/04/2019,2200,Mile End,Bethnal Green,WB,501.3239626339451
02/04/2019,2215,Mile End,Bethnal Green,WB,454.16972852481166
02/04/2019,2230,Mile End,Bethnal Green,WB,410.73819710850455
02/04/2019,2245,Mile End,Bethnal Green,WB,366.06576479458863
02/04/2019,2300,Mile End,Bethnal Green,WB,302.7798190165411
02/04/2019,2315,Mile End,Bethnal Green,WB,255.62558490740764
02/04/2019,2330,Mile End,Bethnal Green,WB,197.3032427197952
02/04/2019,2345,Mile End,Bethnal Green,WB,142.70360322500912
02/04/2019,0000,Stratford,Mile End,WB,81.93019627525645
02/04/2019,0015,Stratford,Mile End,WB,44.6891979683217
02/04/2019,0030,Stratford,Mile End,WB,19.861865763698535
02/04/2019,0045,Stratford,Mile End,WB,7.448199661386951
02/04/2019,0100,Stratford,Mile End,WB,4.965466440924634
02/04/2019,0115,Stratford,Mile End,WB,2.482733220462317
02/04/2019,0130,Stratford,Mile End,WB,1.2413666102311585
02/04/2019,0145,Stratford,Mile End,WB,0.0
02/04/2019,0200,Stratford,Mile End,WB,0.0
02/04/2019,0215,Stratford,Mile End,WB,0.0
02/04/2019,0230,Stratford,Mile End,WB,0.0
02/04/2019,0245,Stratford,Mile End,WB,0.0
02/04/2019,0300,Stratford,Mile End,WB,0.0
02/04/2019,0315,Stratford,Mile End,WB,0.0
02/04/2019,0330,Stratford,Mile End,WB,0.0
02/04/2019,0345,Stratford,Mile End,WB,0.0
02/04/2019,0400,Stratford,Mile End,WB,0.0
02/04/2019,0415,Stratford,Mile End,WB,0.0
02/04/2019,0430,Stratford,Mile End,WB,0.0
02/04/2019,0445,Stratford,Mile End,WB,0.0
02/04/2019,0500,Stratford,Mile End,WB,98.0679622082615
02/04/2019,0515,Stratford,Mile End,WB,328.962151711257
02/04/2019,0530,Stratford,Mile End,WB,880.1289266538913
02/04/2019,0545,Stratford,Mile End,WB,1541.7773299070989
02/04/2019,0600,Stratford,Mile End,WB,2281.6318296048694
02/04/2019,0615,Stratford,Mile End,WB,3192.7949215145395
02/04/2019,0630,Stratford,Mile End,WB,4079.130681219586
02/04/2019,0645,Stratford,Mile End,WB,4785.468282441116
02/04/2019,0700,Stratford,Mile End,WB,5347.80735687583
02/04/2019,0715,Stratford,Mile End,WB,5939.939229956093
02/04/2019,0730,Stratford,Mile End,WB,6457.589106422486
02/04/2019,0745,Stratford,Mile End,WB,6947.928917463793
02/04/2019,0800,Stratford,Mile End,WB,7408.475929859553
02/04/2019,0815,Stratford,Mile End,WB,7341.442132907071
02/04/2019,0830,Stratford,Mile End,WB,7338.959399686609
02/04/2019,0845,Stratford,Mile End,WB,6749.310259826808
02/04/2019,0900,Stratford,Mile End,WB,5956.076995889098
02/04/2019,0915,Stratford,Mile End,WB,4900.915377192614
02/04/2019,0930,Stratford,Mile End,WB,4306.3007708918885
02/04/2019,0945,Stratford,Mile End,WB,3490.722907970018
02/04/2019,1000,Stratford,Mile End,WB,2987.9694308263984
02/04/2019,1015,Stratford,Mile End,WB,2610.5939813161262
02/04/2019,1030,Stratford,Mile End,WB,2332.5278606243464
02/04/2019,1045,Stratford,Mile End,WB,2181.0811341761455
02/04/2019,1100,Stratford,Mile End,WB,2042.0480738302556
02/04/2019,1115,Stratford,Mile End,WB,1965.0833439959235
02/04/2019,1130,Stratford,Mile End,WB,1835.981216531883
02/04/2019,1145,Stratford,Mile End,WB,1797.4988516147175
02/04/2019,1200,Stratford,Mile End,WB,1703.1549892371495
02/04/2019,1215,Stratford,Mile End,WB,1669.638090760908
02/04/2019,1230,Stratford,Mile End,WB,1618.7420597414305
02/04/2019,1245,Stratford,Mile End,WB,1663.4312577097523
02/04/2019,1300,Stratford,Mile End,WB,1616.2593265209682
02/04/2019,1315,Stratford,Mile End,WB,1607.56976024935
02/04/2019,1330,Stratford,Mile End,WB,1552.949629399179
02/04/2019,1345,Stratford,Mile End,WB,1564.1219288912596
02/04/2019,1400,Stratford,Mile End,WB,1502.0535983797017
02/04/2019,1415,Stratford,Mile End,WB,1472.2607997341538
02/04/2019,1430,Stratford,Mile End,WB,1489.63993227739
02/04/2019,1445,Stratford,Mile End,WB,1549.2255295684859
02/04/2019,1500,Stratford,Mile End,WB,1543.0186965173298
02/04/2019,1515,Stratford,Mile End,WB,1638.6039255051292
02/04/2019,1530,Stratford,Mile End,WB,1768.9474195794007
02/04/2019,1545,Stratford,Mile End,WB,1838.4639497523456
02/04/2019,1600,Stratford,Mile End,WB,1972.5315436573107
02/04/2019,1615,Stratford,Mile End,WB,2114.047337223663
02/04/2019,1630,Stratford,Mile End,WB,2158.7365351919843
02/04/2019,1645,Stratford,Mile End,WB,2265.4940636718643
02/04/2019,1700,Stratford,Mile End,WB,2364.8033924903566
02/04/2019,1715,Stratford,Mile End,WB,2320.114194522035
02/04/2019,1730,Stratford,Mile End,WB,2284.1145628253316
02/04/2019,1745,Stratford,Mile End,WB,2220.8048657035424
02/04/2019,1800,Stratford,Mile End,WB,2029.6344077279439
02/04/2019,1815,Stratford,Mile End,WB,1816.1193507681849
02/04/2019,1830,Stratford,Mile End,WB,1627.4316260130486
02/04/2019,1845,Stratford,Mile End,WB,1432.5370682067569
02/04/2019,1900,Stratford,Mile End,WB,1246.332076672083
02/04/2019,1915,Stratford,Mile End,WB,1101.0921832750375
02/04/2019,1930,Stratford,Mile End,WB,967.0245893700724
02/04/2019,1945,Stratford,Mile End,WB,870.197993772042
02/04/2019,2000,Stratford,Mile End,WB,772.1300315637806
02/04/2019,2015,Stratford,Mile End,WB,721.2340005443031
02/04/2019,2030,Stratford,Mile End,WB,682.751635627137
02/04/2019,2045,Stratford,Mile End,WB,666.6138696941322
02/04/2019,2100,Stratford,Mile End,WB,621.9246717258104
02/04/2019,2115,Stratford,Mile End,WB,587.1664066393379
02/04/2019,2130,Stratford,Mile End,WB,542.4772086710162
02/04/2019,2145,Stratford,Mile End,WB,503.9948437538503
02/04/2019,2200,Stratford,Mile End,WB,439.4437800218301
02/04/2019,2215,Stratford,Mile End,WB,405.92688154558886
02/04/2019,2230,Stratford,Mile End,WB,376.134082900041
02/04/2019,2245,Stratford,Mile End,WB,335.1689847624128
02/04/2019,2300,Stratford,Mile End,WB,279.3074873020106
02/04/2019,2315,Stratford,Mile End,WB,238.34238916438244
02/04/2019,2330,Stratford,Mile End,WB,179.99815848351795
02/04/2019,2345,Stratford,Mile End,WB,120.41256119242236
02/04/2019,0000,Leyton,Stratford,WB,38.59799902331554
02/04/2019,0015,Leyton,Stratford,WB,21.228899462823545
02/04/2019,0030,Leyton,Stratford,WB,9.649499755828884
02/04/2019,0045,Leyton,Stratford,WB,1.9298999511657768
02/04/2019,0100,Leyton,Stratford,WB,0.0
02/04/2019,0115,Leyton,Stratford,WB,0.0
02/04/2019,0130,Leyton,Stratford,WB,0.0
02/04/2019,0145,Leyton,Stratford,WB,0.0
02/04/2019,0200,Leyton,Stratford,WB,0.0
02/04/2019,0215,Leyton,Stratford,WB,0.0
02/04/2019,0230,Leyton,Stratford,WB,0.0
02/04/2019,0245,Leyton,Stratford,WB,0.0
02/04/2019,0300,Leyton,Stratford,WB,0.0
02/04/2019,0315,Leyton,Stratford,WB,0.0
02/04/2019,0330,Leyton,Stratford,WB,0.0
02/04/2019,0345,Leyton,Stratford,WB,0.0
02/04/2019,0400,Leyton,Stratford,WB,0.0
02/04/2019,0415,Leyton,Stratford,WB,0.0
02/04/2019,0430,Leyton,Stratford,WB,0.0
02/04/2019,0445,Leyton,Stratford,WB,0.0
02/04/2019,0500,Leyton,Stratford,WB,201.67454489682368
02/04/2019,0515,Leyton,Stratford,WB,369.57584064824624
02/04/2019,0530,Leyton,Stratford,WB,783.5393801733054
02/04/2019,0545,Leyton,Stratford,WB,1259.2597181356693
02/04/2019,0600,Leyton,Stratford,WB,1744.629555853862
02/04/2019,0615,Leyton,Stratford,WB,2232.894243498804
02/04/2019,0630,Leyton,Stratford,WB,2934.4128757475637
02/04/2019,0645,Leyton,Stratford,WB,3303.023766420227
02/04/2019,0700,Leyton,Stratford,WB,3795.1482539675
02/04/2019,0715,Leyton,Stratford,WB,4198.497343761148
02/04/2019,0730,Leyton,Stratford,WB,4780.362179037629
02/04/2019,0745,Leyton,Stratford,WB,5169.237019197533
02/04/2019,0800,Leyton,Stratford,WB,5474.161211481726
02/04/2019,0815,Leyton,Stratford,WB,5364.156914265277
02/04/2019,0830,Leyton,Stratford,WB,5335.20841499779
02/04/2019,0845,Leyton,Stratford,WB,4711.850730771244
02/04/2019,0900,Leyton,Stratford,WB,3920.591750793276
02/04/2019,0915,Leyton,Stratford,WB,3222.9329184468475
02/04/2019,0930,Leyton,Stratford,WB,2705.719731534419
02/04/2019,0945,Leyton,Stratford,WB,2125.784796209103
02/04/2019,1000,Leyton,Stratford,WB,1741.7347059271135
02/04/2019,1015,Leyton,Stratford,WB,1494.7075121778942
02/04/2019,1030,Leyton,Stratford,WB,1335.4907662067176
02/04/2019,1045,Leyton,Stratford,WB,1211.9771693321077
02/04/2019,1100,Leyton,Stratford,WB,1151.185320870386
02/04/2019,1115,Leyton,Stratford,WB,1075.9192227749206
02/04/2019,1130,Leyton,Stratford,WB,1044.0758735806853
02/04/2019,1145,Leyton,Stratford,WB,1000.6531246794553
02/04/2019,1200,Leyton,Stratford,WB,961.0901756805569
02/04/2019,1215,Leyton,Stratford,WB,907.0529770479151
02/04/2019,1230,Leyton,Stratford,WB,897.4034772920861
02/04/2019,1245,Leyton,Stratford,WB,880.0343777315942
02/04/2019,1300,Leyton,Stratford,WB,853.9807283908563
02/04/2019,1315,Leyton,Stratford,WB,816.3476793431237
02/04/2019,1330,Leyton,Stratford,WB,801.8734297093803
02/04/2019,1345,Leyton,Stratford,WB,770.030080515145
02/04/2019,1400,Leyton,Stratford,WB,739.1516812964925
02/04/2019,1415,Leyton,Stratford,WB,718.8877318092519
02/04/2019,1430,Leyton,Stratford,WB,698.6237823220112
02/04/2019,1445,Leyton,Stratford,WB,699.5887322975941
02/04/2019,1500,Leyton,Stratford,WB,719.8526817848348
02/04/2019,1515,Leyton,Stratford,WB,718.8877318092519
02/04/2019,1530,Leyton,Stratford,WB,750.7310810034871
02/04/2019,1545,Leyton,Stratford,WB,834.6817288791985
02/04/2019,1600,Leyton,Stratford,WB,853.9807283908563
02/04/2019,1615,Leyton,Stratford,WB,894.5086273653376
02/04/2019,1630,Leyton,Stratford,WB,969.7747254608029
02/04/2019,1645,Leyton,Stratford,WB,1001.6180746550381
02/04/2019,1700,Leyton,Stratford,WB,1027.6717239957761
02/04/2019,1715,Leyton,Stratford,WB,1075.9192227749206
02/04/2019,1730,Leyton,Stratford,WB,1025.7418240446104
02/04/2019,1745,Leyton,Stratford,WB,989.0737249724606
02/04/2019,1800,Leyton,Stratford,WB,941.7911761688991
02/04/2019,1815,Leyton,Stratford,WB,806.6981795872947
02/04/2019,1830,Leyton,Stratford,WB,703.4485321999257
02/04/2019,1845,Leyton,Stratford,WB,633.9721339579577
02/04/2019,1900,Leyton,Stratford,WB,523.9678367415084
02/04/2019,1915,Leyton,Stratford,WB,432.29758906113403
02/04/2019,1930,Leyton,Stratford,WB,393.69959003781844
02/04/2019,1945,Leyton,Stratford,WB,333.8726915516794
02/04/2019,2000,Leyton,Stratford,WB,297.2045924795296
02/04/2019,2015,Leyton,Stratford,WB,269.22104318762587
02/04/2019,2030,Leyton,Stratford,WB,251.85194362713386
02/04/2019,2045,Leyton,Stratford,WB,240.2725439201392
02/04/2019,2100,Leyton,Stratford,WB,221.93849438406434
02/04/2019,2115,Leyton,Stratford,WB,210.3590946770697
02/04/2019,2130,Leyton,Stratford,WB,203.60444484798947
02/04/2019,2145,Leyton,Stratford,WB,197.81474499449212
02/04/2019,2200,Leyton,Stratford,WB,179.48069545841724
02/04/2019,2215,Leyton,Stratford,WB,165.0064458246739
02/04/2019,2230,Leyton,Stratford,WB,144.74249633743324
02/04/2019,2245,Leyton,Stratford,WB,126.40844680135838
02/04/2019,2300,Leyton,Stratford,WB,103.24964738736905
02/04/2019,2315,Leyton,Stratford,WB,88.77539775362573
02/04/2019,2330,Leyton,Stratford,WB,71.40629819313374
02/04/2019,2345,Leyton,Stratford,WB,55.967098583807534
02/04/2019,0000,Leytonstone,Leyton,WB,28.079284747561992
02/04/2019,0015,Leytonstone,Leyton,WB,14.523767972876893
02/04/2019,0030,Leytonstone,Leyton,WB,5.809507189150757
02/04/2019,0045,Leytonstone,Leyton,WB,0.9682511981917928
02/04/2019,0100,Leytonstone,Leyton,WB,0.0
02/04/2019,0115,Leytonstone,Leyton,WB,0.0
02/04/2019,0130,Leytonstone,Leyton,WB,0.0
02/04/2019,0145,Leytonstone,Leyton,WB,0.0
02/04/2019,0200,Leytonstone,Leyton,WB,0.0
02/04/2019,0215,Leytonstone,Leyton,WB,0.0
02/04/2019,0230,Leytonstone,Leyton,WB,0.0
02/04/2019,0245,Leytonstone,Leyton,WB,0.0
02/04/2019,0300,Leytonstone,Leyton,WB,0.0
02/04/2019,0315,Leytonstone,Leyton,WB,0.0
02/04/2019,0330,Leytonstone,Leyton,WB,0.0
02/04/2019,0345,Leytonstone,Leyton,WB,0.0
02/04/2019,0400,Leytonstone,Leyton,WB,0.0
02/04/2019,0415,Leytonstone,Leyton,WB,0.0
02/04/2019,0430,Leytonstone,Leyton,WB,0.0
02/04/2019,0445,Leytonstone,Leyton,WB,0.0
02/04/2019,0500,Leytonstone,Leyton,WB,158.79319650345406
02/04/2019,0515,Leytonstone,Leyton,WB,374.71321370022383
02/04/2019,0530,Leytonstone,Leyton,WB,619.6807668427474
02/04/2019,0545,Leytonstone,Leyton,WB,1008.9177485158483
02/04/2019,0600,Leytonstone,Leyton,WB,1509.5036179810052
02/04/2019,0615,Leytonstone,Leyton,WB,1922.9468796089009
02/04/2019,0630,Leytonstone,Leyton,WB,2465.167550596305
02/04/2019,0645,Leytonstone,Leyton,WB,2879.579063422392
02/04/2019,0700,Leytonstone,Leyton,WB,3327.879368185192
02/04/2019,0715,Leytonstone,Leyton,WB,3768.433663362458
02/04/2019,0730,Leytonstone,Leyton,WB,4213.829214530682
02/04/2019,0745,Leytonstone,Leyton,WB,4743.462619941593
02/04/2019,0800,Leytonstone,Leyton,WB,4986.493670687733
02/04/2019,0815,Leytonstone,Leyton,WB,4887.73204847217
02/04/2019,0830,Leytonstone,Leyton,WB,4569.177404267071
02/04/2019,0845,Leytonstone,Leyton,WB,4059.8772740181876
02/04/2019,0900,Leytonstone,Leyton,WB,3170.05442287993
02/04/2019,0915,Leytonstone,Leyton,WB,2595.881462352197
02/04/2019,0930,Leytonstone,Leyton,WB,2138.8668968056704
02/04/2019,0945,Leytonstone,Leyton,WB,1757.375924718104
02/04/2019,1000,Leytonstone,Leyton,WB,1466.9005652605663
02/04/2019,1015,Leytonstone,Leyton,WB,1257.758306451139
02/04/2019,1030,Leytonstone,Leyton,WB,1121.2348875060961
02/04/2019,1045,Leytonstone,Leyton,WB,1022.4732652905333
02/04/2019,1100,Leytonstone,Leyton,WB,972.1242029845602
02/04/2019,1115,Leytonstone,Leyton,WB,914.9973822912443
02/04/2019,1130,Leytonstone,Leyton,WB,886.9180975436823
02/04/2019,1145,Leytonstone,Leyton,WB,853.9975568051614
02/04/2019,1200,Leytonstone,Leyton,WB,824.9500208594075
02/04/2019,1215,Leytonstone,Leyton,WB,777.5057121480097
02/04/2019,1230,Leytonstone,Leyton,WB,767.8232001660917
02/04/2019,1245,Leytonstone,Leyton,WB,749.4264274004477
02/04/2019,1300,Leytonstone,Leyton,WB,726.1883986438447
02/04/2019,1315,Leytonstone,Leyton,WB,689.3948531125566
02/04/2019,1330,Leytonstone,Leyton,WB,670.9980803469125
02/04/2019,1345,Leytonstone,Leyton,WB,639.0457908065833
02/04/2019,1400,Leytonstone,Leyton,WB,611.9347572572132
02/04/2019,1415,Leytonstone,Leyton,WB,590.6332308969936
02/04/2019,1430,Leytonstone,Leyton,WB,571.2682069331578
02/04/2019,1445,Leytonstone,Leyton,WB,577.0777141223086
02/04/2019,1500,Leytonstone,Leyton,WB,603.220496473487
02/04/2019,1515,Leytonstone,Leyton,WB,606.1252500680624
02/04/2019,1530,Leytonstone,Leyton,WB,636.141037212008
02/04/2019,1545,Leytonstone,Leyton,WB,711.6646306709678
02/04/2019,1600,Leytonstone,Leyton,WB,726.1883986438447
02/04/2019,1615,Leytonstone,Leyton,WB,765.8866977697081
02/04/2019,1630,Leytonstone,Leyton,WB,832.6960304449419
02/04/2019,1645,Leytonstone,Leyton,WB,860.7753151925039
02/04/2019,1700,Leytonstone,Leyton,WB,883.0450927509152
02/04/2019,1715,Leytonstone,Leyton,WB,934.36240625508
02/04/2019,1730,Leytonstone,Leyton,WB,880.1403391563398
02/04/2019,1745,Leytonstone,Leyton,WB,844.3150448232434
02/04/2019,1800,Leytonstone,Leyton,WB,796.8707361118455
02/04/2019,1815,Leytonstone,Leyton,WB,680.6805923288304
02/04/2019,1830,Leytonstone,Leyton,WB,579.0142165186921
02/04/2019,1845,Leytonstone,Leyton,WB,518.0143910326092
02/04/2019,1900,Leytonstone,Leyton,WB,422.1575224116217
02/04/2019,1915,Leytonstone,Leyton,WB,351.47518494362083
02/04/2019,1930,Leytonstone,Leyton,WB,314.6816394123327
02/04/2019,1945,Leytonstone,Leyton,WB,266.269079502743
02/04/2019,2000,Leytonstone,Leyton,WB,233.34853876422207
02/04/2019,2015,Leytonstone,Leyton,WB,213.01526360219447
02/04/2019,2030,Leytonstone,Leyton,WB,197.52324443112573
02/04/2019,2045,Leytonstone,Leyton,WB,187.84073244920782
02/04/2019,2100,Leytonstone,Leyton,WB,170.41221088175556
02/04/2019,2115,Leytonstone,Leyton,WB,161.69795009802942
02/04/2019,2130,Leytonstone,Leyton,WB,158.79319650345406
02/04/2019,2145,Leytonstone,Leyton,WB,146.20593092696072
02/04/2019,2200,Leytonstone,Leyton,WB,138.4599213414264
02/04/2019,2215,Leytonstone,Leyton,WB,125.87265576493309
02/04/2019,2230,Leytonstone,Leyton,WB,116.19014378301515
02/04/2019,2245,Leytonstone,Leyton,WB,98.76162221556287
02/04/2019,2300,Leytonstone,Leyton,WB,88.11085903545315
02/04/2019,2315,Leytonstone,Leyton,WB,69.71408626980909
02/04/2019,2330,Leytonstone,Leyton,WB,60.03157428789116
